sno,latitude,longitude,pothole,rating
4363,13.0340 ,77.7260,19,1
4364,12.8856 ,77.5125,20,10
4365,12.9069 ,77.6960,21,9
4366,13.0491 ,77.6599,20,7
4367,12.9624 ,77.6117,18,2
4368,12.9321 ,77.7287,28,8
4369,13.0944 ,77.6807,28,1
4370,13.0882 ,77.6228,17,6
4371,13.0004 ,77.6833,27,5
4372,12.8867 ,77.6787,35,8
4373,12.8764 ,77.5388,29,3
4374,13.0406 ,77.7333,18,5
4375,12.8875 ,77.6100,18,1
4376,13.0082 ,77.6044,33,8
4377,13.0874 ,77.5840,18,6
4378,13.0948 ,77.6516,19,2
4379,12.9712 ,77.5386,19,1
4380,12.8892 ,77.5787,31,9
4381,12.9053 ,77.6064,23,5
4382,12.9639 ,77.5444,30,1
4383,12.9181 ,77.4853,21,3
4384,12.8887 ,77.5759,33,3
4385,12.9578 ,77.5557,30,3
4386,13.1001 ,77.5645,26,7
4387,13.0866 ,77.6405,25,7
4388,12.8515 ,77.6021,16,5
4389,12.8416 ,77.7184,31,8
4390,13.0224 ,77.6032,23,1
4391,12.8741 ,77.5279,20,5
4392,13.0067 ,77.5343,17,7
4393,12.9825 ,77.6236,32,2
4394,13.0969 ,77.5876,15,8
4395,13.0786 ,77.5734,30,10
4396,12.9878 ,77.5812,24,2
4397,13.0457 ,77.6075,33,7
4398,12.9934 ,77.4851,28,1
4399,13.0557 ,77.7197,33,6
4400,12.9532 ,77.6196,24,5
4401,12.9040 ,77.5872,31,1
4402,13.0146 ,77.5624,22,3
4403,12.8662 ,77.6415,29,9
4404,12.9541 ,77.5134,16,10
4405,12.9185 ,77.7027,31,2
4406,13.0312 ,77.4915,27,4
4407,12.9644 ,77.5854,25,9
4408,12.9514 ,77.6674,28,3
4409,13.0171 ,77.5932,23,7
4410,12.9464 ,77.7050,32,5
4411,12.9238 ,77.6228,23,2
4412,12.9716 ,77.5717,28,5
4413,13.0143 ,77.5302,22,9
4414,13.0953 ,77.6391,16,3
4415,12.8944 ,77.4987,30,1
4416,12.9914 ,77.6544,34,2
4417,12.8483 ,77.6206,19,7
4418,13.0233 ,77.6007,21,2
4419,13.0703 ,77.6322,34,1
4420,12.9444 ,77.5406,35,7
4421,12.9061 ,77.5087,17,3
4422,12.9664 ,77.6734,15,8
4423,13.0379 ,77.5069,28,8
4424,13.0151 ,77.6077,27,4
4425,12.9798 ,77.5923,30,4
4426,12.8586 ,77.5085,20,3
4427,12.9770 ,77.5450,29,9
4428,12.9875 ,77.5218,18,3
4429,13.0157 ,77.5747,21,4
4430,13.0225 ,77.6995,17,1
4431,12.8902 ,77.7438,25,1
4432,12.9975 ,77.6738,26,2
4433,12.8719 ,77.7061,25,10
4434,13.0400 ,77.7093,31,4
4435,12.8440 ,77.6572,15,9
4436,12.8625 ,77.7326,22,7
4437,13.0889 ,77.6077,31,4
4438,12.9083 ,77.6849,28,10
4439,12.9717 ,77.5511,30,9
4440,12.9402 ,77.5714,21,9
4441,13.0453 ,77.5384,26,2
4442,12.9300 ,77.5227,30,9
4443,12.8643 ,77.5607,35,6
4444,12.9514 ,77.5812,28,1
4445,12.9993 ,77.6485,34,6
4446,13.0264 ,77.5746,16,8
4447,13.0136 ,77.5968,26,10
4448,12.8686 ,77.7313,15,7
4449,13.0251 ,77.6822,20,10
4450,13.0864 ,77.5330,26,7
4451,13.0671 ,77.5131,24,8
4452,12.9139 ,77.7201,15,8
4453,13.0954 ,77.4902,23,4
4454,12.9978 ,77.5301,33,8
4455,13.0468 ,77.6185,18,5
4456,13.0132 ,77.6633,26,10
4457,13.0701 ,77.7355,22,10
4458,12.9700 ,77.5500,26,8
4459,13.0912 ,77.5936,19,9
4460,13.0523 ,77.5329,15,5
4461,13.0704 ,77.7269,16,3
4462,12.9578 ,77.5232,29,1
4463,12.9076 ,77.7254,34,8
4464,13.0164 ,77.5099,21,3
4465,12.8559 ,77.5164,15,7
4466,12.9634 ,77.7173,33,6
4467,12.9448 ,77.4910,16,10
4468,12.9777 ,77.7031,22,8
4469,12.8601 ,77.6662,35,1
4470,12.9086 ,77.6124,24,1
4471,12.9709 ,77.5053,34,7
4472,12.9736 ,77.5080,35,3
4473,12.8659 ,77.6184,20,2
4474,13.0880 ,77.7330,29,5
4475,12.8871 ,77.6245,34,2
4476,12.9938 ,77.5262,18,1
4477,12.8745 ,77.5766,20,9
4478,12.8778 ,77.6301,35,3
4479,12.8986 ,77.5734,34,6
4480,13.0182 ,77.7159,30,10
4481,13.0416 ,77.7433,27,9
4482,13.0770 ,77.6120,33,5
4483,13.0138 ,77.4990,26,1
4484,12.8743 ,77.5113,32,9
4485,13.0255 ,77.6153,15,8
4486,12.9094 ,77.6441,24,7
4487,12.8725 ,77.4865,35,6
4488,13.0406 ,77.6016,32,1
4489,13.0743 ,77.6830,33,7
4490,12.9668 ,77.4830,25,3
4491,12.8850 ,77.6474,25,7
4492,13.0520 ,77.6188,32,3
4493,13.0201 ,77.6370,29,7
4494,12.9733 ,77.7359,24,4
4495,12.8532 ,77.5624,22,6
4496,13.0654 ,77.7057,28,8
4497,12.9243 ,77.5980,21,9
4498,12.8640 ,77.5501,18,3
4499,13.0188 ,77.7045,28,2
4500,13.0435 ,77.6011,29,4
4501,13.0863 ,77.6600,34,8
4502,12.9605 ,77.6272,19,1
4503,12.8427 ,77.6279,22,1
4504,13.0602 ,77.7134,35,6
4505,13.0492 ,77.7276,21,6
4506,12.9300 ,77.7268,26,7
4507,12.8941 ,77.5292,34,9
4508,13.0304 ,77.5224,33,10
4509,12.9516 ,77.6961,27,4
4510,13.0995 ,77.5262,30,5
4511,13.0638 ,77.5339,19,7
4512,12.8508 ,77.5925,24,4
4513,12.9823 ,77.5789,19,9
4514,12.9300 ,77.5680,30,3
4515,12.9814 ,77.5227,17,3
4516,12.9795 ,77.7466,21,6
4517,12.9308 ,77.6551,15,2
4518,13.0712 ,77.7123,32,1
4519,12.9111 ,77.6073,31,2
4520,12.9875 ,77.6877,19,8
4521,12.9999 ,77.6813,30,9
4522,13.0710 ,77.7439,31,6
4523,13.0546 ,77.5864,23,9
4524,13.0130 ,77.6944,27,3
4525,12.8414 ,77.6409,25,3
4526,13.0316 ,77.7365,18,9
4527,12.9094 ,77.4951,27,2
4528,13.0821 ,77.6240,18,5
4529,12.9737 ,77.7034,24,9
4530,13.0947 ,77.6091,16,2
4531,12.8554 ,77.7199,23,1
4532,12.9395 ,77.7075,23,2
4533,12.8639 ,77.5488,16,10
4534,13.0130 ,77.6219,24,2
4535,12.8707 ,77.5360,24,5
4536,12.9366 ,77.5091,33,7
4537,12.8766 ,77.6389,31,1
4538,12.9876 ,77.5426,24,2
4539,12.8949 ,77.5316,16,9
4540,12.9818 ,77.6608,20,6
4541,12.8823 ,77.6458,19,10
4542,12.9151 ,77.5285,35,3
4543,12.8904 ,77.6633,35,9
4544,12.8588 ,77.6921,25,10
4545,13.0262 ,77.6095,22,1
4546,12.8440 ,77.6332,25,4
4547,13.0014 ,77.5171,35,3
4548,13.0483 ,77.6595,29,1
4549,12.9473 ,77.6084,33,10
4550,13.0021 ,77.7000,22,1
4551,12.8829 ,77.5188,27,5
4552,12.9092 ,77.6317,28,2
4553,13.0254 ,77.5757,28,2
4554,13.0070 ,77.6418,20,8
4555,12.8896 ,77.5568,15,2
4556,12.8811 ,77.4988,32,3
4557,12.9277 ,77.5987,27,3
4558,13.0778 ,77.4926,24,4
4559,13.0679 ,77.6517,16,5
4560,12.8864 ,77.5728,21,5
4561,12.8984 ,77.7375,15,2
4562,13.0928 ,77.5066,35,9
4563,12.9045 ,77.7070,23,7
4564,13.0767 ,77.6506,16,7
4565,13.0595 ,77.6059,31,10
4566,13.0552 ,77.5933,35,8
4567,13.0384 ,77.4860,33,7
4568,12.8426 ,77.7421,20,7
4569,13.0040 ,77.7234,18,3
4570,12.9206 ,77.5052,21,3
4571,12.9613 ,77.4910,28,5
4572,12.8529 ,77.6291,32,2
4573,13.0408 ,77.6699,15,5
4574,13.0058 ,77.5423,28,1
4575,13.0833 ,77.7328,15,8
4576,12.9576 ,77.5446,18,8
4577,12.8459 ,77.5810,23,9
4578,13.0628 ,77.5424,23,5
4579,13.0320 ,77.5386,30,2
4580,13.0591 ,77.5962,21,10
4581,12.8553 ,77.5779,33,4
4582,13.0604 ,77.6279,33,9
4583,13.0726 ,77.5219,20,4
4584,12.9670 ,77.4979,26,1
4585,12.9499 ,77.5660,33,8
4586,12.9654 ,77.5007,21,1
4587,12.9218 ,77.5064,22,9
4588,12.9641 ,77.6251,32,4
4589,13.0768 ,77.7303,31,3
4590,12.9450 ,77.5684,23,9
4591,12.9752 ,77.6899,20,9
4592,12.9272 ,77.6895,32,3
4593,12.8570 ,77.7136,16,1
4594,13.0271 ,77.6214,19,9
4595,12.9312 ,77.6084,24,6
4596,12.8434 ,77.5440,33,9
4597,12.8789 ,77.7296,31,8
4598,12.9492 ,77.5937,18,3
4599,12.8855 ,77.6839,20,2
4600,12.9394 ,77.5095,19,9
4601,12.9361 ,77.6344,21,8
4602,13.0370 ,77.5330,26,10
4603,13.0310 ,77.6234,17,9
4604,13.0415 ,77.7216,15,9
4605,12.9076 ,77.6703,25,9
4606,13.0215 ,77.5860,27,3
4607,13.0244 ,77.5698,26,7
4608,12.8939 ,77.6537,25,2
4609,13.0073 ,77.5478,34,10
4610,13.0554 ,77.6320,21,8
4611,13.0245 ,77.4846,32,2
4612,13.0552 ,77.7407,30,3
4613,12.9006 ,77.7476,28,5
4614,13.0029 ,77.5044,25,8
4615,12.9826 ,77.7215,31,4
4616,13.0319 ,77.5891,25,9
4617,13.0093 ,77.5298,15,10
4618,12.8926 ,77.6738,22,7
4619,12.9470 ,77.6101,18,7
4620,13.0233 ,77.6310,26,3
4621,12.9191 ,77.5823,29,5
4622,13.0959 ,77.5972,27,7
4623,13.0746 ,77.5078,29,10
4624,13.0015 ,77.5893,23,10
4625,13.0961 ,77.5141,23,9
4626,12.8693 ,77.5874,15,10
4627,13.0811 ,77.5126,20,3
4628,13.0876 ,77.4980,32,5
4629,12.8555 ,77.5603,29,5
4630,12.8750 ,77.6533,32,2
4631,13.0491 ,77.6237,15,2
4632,13.0631 ,77.5579,29,9
4633,12.9123 ,77.4993,28,4
4634,12.9728 ,77.6687,18,9
4635,12.8988 ,77.7086,23,3
4636,12.9044 ,77.5240,22,10
4637,12.9578 ,77.7492,21,3
4638,12.8736 ,77.6765,34,9
4639,13.0118 ,77.5320,34,4
4640,13.0009 ,77.6640,16,4
4641,12.9437 ,77.5595,19,4
4642,13.0757 ,77.5179,16,1
4643,12.9030 ,77.6820,21,8
4644,12.8836 ,77.6776,35,8
4645,13.0798 ,77.7173,30,3
4646,12.9820 ,77.6898,26,9
4647,12.8538 ,77.5535,33,4
4648,13.0797 ,77.5257,25,10
4649,12.9640 ,77.6579,33,8
4650,13.0710 ,77.6109,21,6
4651,12.9328 ,77.5993,15,3
4652,13.0980 ,77.7133,25,1
4653,12.8683 ,77.6319,25,10
4654,13.0892 ,77.5816,32,8
4655,12.9862 ,77.4927,16,1
4656,12.8761 ,77.5887,21,1
4657,12.9780 ,77.5951,24,5
4658,12.9105 ,77.5642,29,3
4659,13.0088 ,77.5274,23,8
4660,12.8648 ,77.7092,21,7
4661,13.0852 ,77.7296,27,8
4662,13.0216 ,77.5978,28,4
4663,13.0142 ,77.6336,19,2
4664,13.0160 ,77.6645,19,8
4665,12.9142 ,77.5442,16,7
4666,12.8909 ,77.6222,28,8
4667,13.0845 ,77.6444,19,5
4668,12.9977 ,77.5452,18,3
4669,12.9464 ,77.7432,26,8
4670,12.8919 ,77.6496,34,5
4671,12.9536 ,77.5718,29,8
4672,12.9425 ,77.5637,19,4
4673,12.9146 ,77.6892,25,3
4674,13.0793 ,77.7118,24,4
4675,13.0454 ,77.6801,28,4
4676,12.9768 ,77.6649,17,7
4677,12.8680 ,77.5964,33,7
4678,12.9585 ,77.7149,31,10
4679,12.9427 ,77.5860,18,10
4680,12.9628 ,77.6928,35,3
4681,13.0834 ,77.5518,15,10
4682,12.9253 ,77.5568,16,2
4683,12.9189 ,77.6790,23,9
4684,12.9106 ,77.7041,24,4
4685,12.9962 ,77.6756,15,6
4686,12.9156 ,77.7234,18,4
4687,12.8784 ,77.4979,29,8
4688,12.9727 ,77.5209,32,8
4689,12.9569 ,77.5863,21,4
4690,12.8632 ,77.4837,25,6
4691,12.8790 ,77.5463,23,1
4692,13.0511 ,77.6115,35,1
4693,13.0423 ,77.5423,27,4
4694,12.8582 ,77.7104,31,4
4695,12.9989 ,77.6235,15,5
4696,12.9678 ,77.6664,27,4
4697,12.8667 ,77.5423,25,4
4698,13.0323 ,77.6266,32,5
4699,12.8963 ,77.4938,15,1
4700,12.8956 ,77.5954,33,1
4701,12.8817 ,77.5733,21,1
4702,12.9853 ,77.5902,23,1
4703,12.8600 ,77.6624,33,2
4704,12.9175 ,77.5788,32,7
4705,13.0078 ,77.6547,26,2
4706,12.9946 ,77.6631,33,2
4707,12.8559 ,77.5686,21,5
4708,13.0331 ,77.5760,32,9
4709,12.8611 ,77.6786,17,7
4710,12.9138 ,77.6108,20,7
4711,13.1002 ,77.7371,31,7
4712,12.9286 ,77.7214,16,6
4713,12.8796 ,77.6557,28,6
4714,12.8848 ,77.6038,30,8
4715,13.0774 ,77.6822,31,1
4716,12.8767 ,77.6900,30,8
4717,12.9516 ,77.6887,16,9
4718,13.0122 ,77.6474,23,9
4719,12.8796 ,77.6557,26,2
4720,13.0955 ,77.6536,19,3
4721,13.0316 ,77.6776,31,1
4722,12.9730 ,77.7417,15,8
4723,13.0202 ,77.5232,29,2
4724,13.0066 ,77.6802,24,6
4725,13.0960 ,77.5821,33,3
4726,12.8933 ,77.6828,25,5
4727,12.9592 ,77.5652,33,2
4728,12.8772 ,77.5627,35,10
4729,13.0185 ,77.5603,18,7
4730,13.0026 ,77.5266,17,1
4731,12.9255 ,77.5093,32,9
4732,12.9824 ,77.6500,20,10
4733,13.0123 ,77.6598,34,1
4734,13.0112 ,77.7124,28,4
4735,12.9115 ,77.4882,34,5
4736,12.9154 ,77.5692,23,6
4737,12.8817 ,77.5900,16,6
4738,13.0671 ,77.6734,23,10
4739,13.0026 ,77.6985,28,9
4740,13.0479 ,77.5969,30,8
4741,12.9406 ,77.7079,27,4
4742,13.0371 ,77.7310,19,2
4743,12.9103 ,77.7392,30,8
4744,12.9710 ,77.6335,15,9
4745,12.8640 ,77.6986,24,7
4746,12.9503 ,77.5628,20,3
4747,13.0374 ,77.7232,30,2
4748,12.9500 ,77.6658,27,6
4749,13.0102 ,77.6547,23,7
4750,13.0512 ,77.7480,25,3
4751,13.0182 ,77.6738,33,1
4752,12.9264 ,77.6129,25,4
4753,13.0363 ,77.5009,30,8
4754,13.0688 ,77.6448,27,6
4755,13.0875 ,77.6921,29,10
4756,13.0398 ,77.5147,25,7
4757,13.0957 ,77.7283,31,6
4758,12.8867 ,77.4881,16,6
4759,13.0107 ,77.6015,15,10
4760,13.0789 ,77.6402,24,10
4761,12.8792 ,77.7177,16,7
4762,12.9848 ,77.7388,34,2
4763,12.8856 ,77.5700,23,7
4764,12.9598 ,77.6593,29,4
4765,13.0223 ,77.6136,26,8
4766,12.8459 ,77.5190,19,10
4767,13.0371 ,77.6459,20,10
4768,12.8813 ,77.6667,26,5
4769,12.9520 ,77.5322,18,1
4770,13.0628 ,77.4890,15,9
4771,13.0962 ,77.6794,18,10
4772,13.0698 ,77.5473,19,1
4773,12.9594 ,77.5383,31,4
4774,12.9451 ,77.6382,30,5
4775,12.9499 ,77.5044,34,8
4776,12.8954 ,77.6980,26,2
4777,12.9918 ,77.6768,26,2
4778,12.9921 ,77.4978,34,4
4779,12.8977 ,77.6022,29,5
4780,12.8760 ,77.6481,28,6
4781,12.8475 ,77.6628,32,8
4782,12.9991 ,77.5117,17,2
4783,12.9390 ,77.7339,26,6
4784,13.0553 ,77.6717,29,8
4785,13.0551 ,77.5693,15,3
4786,12.8493 ,77.5255,19,4
4787,13.0141 ,77.5833,26,3
4788,12.8843 ,77.6656,22,9
4789,12.8687 ,77.7216,15,3
4790,13.0235 ,77.5155,29,10
4791,12.8630 ,77.6599,32,2
4792,12.8653 ,77.5400,18,7
4793,13.0244 ,77.5467,35,7
4794,13.0129 ,77.5740,24,1
4795,12.8670 ,77.6599,28,2
4796,12.8659 ,77.6854,34,3
4797,12.9458 ,77.5753,20,2
4798,12.9679 ,77.6930,26,9
4799,12.9690 ,77.7080,28,6
4800,12.8494 ,77.6553,34,8
4801,13.0524 ,77.6624,24,7
4802,12.8599 ,77.5091,23,6
4803,13.0844 ,77.5329,24,4
4804,12.8875 ,77.5801,28,10
4805,13.0754 ,77.7191,28,2
4806,12.9203 ,77.5733,28,2
4807,13.0755 ,77.5017,31,8
4808,13.0854 ,77.6443,28,5
4809,13.0740 ,77.4878,32,8
4810,12.9597 ,77.6931,20,9
4811,13.0855 ,77.6458,17,10
4812,12.9120 ,77.7068,23,6
4813,13.0333 ,77.5247,24,10
4814,13.0060 ,77.6489,24,6
4815,12.9641 ,77.5649,21,9
4816,13.0310 ,77.6014,35,9
4817,12.8838 ,77.5608,33,3
4818,12.9354 ,77.5527,26,8
4819,12.9215 ,77.6931,33,1
4820,12.8637 ,77.7192,26,1
4821,12.9302 ,77.6793,23,9
4822,13.0370 ,77.7264,29,6
4823,12.8402 ,77.6400,31,9
4824,12.9111 ,77.6452,25,4
4825,12.9344 ,77.5760,32,3
4826,13.0794 ,77.5174,26,5
4827,12.8482 ,77.6800,18,3
4828,13.0432 ,77.6153,17,9
4829,12.9416 ,77.5551,20,8
4830,12.9249 ,77.5942,34,4
4831,12.9844 ,77.5496,25,10
4832,12.8897 ,77.5827,16,2
4833,12.9852 ,77.6019,26,6
4834,12.9545 ,77.6933,23,3
4835,12.9496 ,77.5527,18,6
4836,12.9438 ,77.5690,20,8
4837,13.0896 ,77.5850,24,6
4838,12.8701 ,77.6738,19,2
4839,13.0191 ,77.5914,18,5
4840,12.9621 ,77.5543,22,10
4841,13.0883 ,77.6526,26,4
4842,13.0538 ,77.6280,22,9
4843,12.9013 ,77.6499,17,2
4844,13.0418 ,77.6570,26,9
4845,12.9936 ,77.6322,23,4
4846,13.0487 ,77.7387,25,9
4847,12.9147 ,77.6892,20,10
4848,12.8735 ,77.6406,26,5
4849,13.0969 ,77.7140,35,9
4850,12.9342 ,77.7322,16,2
4851,12.9220 ,77.5975,19,8
4852,12.8920 ,77.5788,27,3
4853,13.0599 ,77.4880,28,9
4854,13.0606 ,77.5239,26,3
4855,12.9196 ,77.7412,15,4
4856,12.8417 ,77.6104,30,4
4857,12.9958 ,77.5363,31,4
4858,12.9561 ,77.5300,25,1
4859,13.0166 ,77.7114,34,8
4860,12.8889 ,77.6034,33,3
4861,13.0591 ,77.7129,28,1
4862,12.9350 ,77.5116,24,4
4863,12.8472 ,77.4881,28,3
4864,13.0183 ,77.7481,33,2
4865,12.8661 ,77.6288,29,7
4866,13.0420 ,77.6001,23,9
4867,13.0858 ,77.5906,20,4
4868,12.9067 ,77.5250,18,2
4869,12.9247 ,77.6151,19,4
4870,12.8599 ,77.6909,33,5
4871,13.0438 ,77.7488,31,4
4872,13.0372 ,77.4987,21,9
4873,12.9246 ,77.6610,25,9
4874,12.9425 ,77.7012,29,9
4875,13.0177 ,77.5127,19,2
4876,12.9641 ,77.5861,26,1
4877,12.9576 ,77.7200,31,6
4878,12.9328 ,77.6133,22,10
4879,12.9275 ,77.5283,18,9
4880,12.8996 ,77.5925,18,4
4881,12.8762 ,77.5563,33,7
4882,12.9102 ,77.6390,31,5
4883,13.0685 ,77.6614,33,10
4884,13.0217 ,77.6906,21,1
4885,12.8786 ,77.7295,19,7
4886,13.0860 ,77.5825,23,4
4887,13.0981 ,77.6623,18,8
4888,13.0619 ,77.5267,19,5
4889,12.9351 ,77.6834,27,3
4890,12.8486 ,77.6987,35,2
4891,12.8692 ,77.6179,20,4
4892,12.9133 ,77.6905,16,7
4893,12.9665 ,77.4917,27,1
4894,13.0468 ,77.5056,24,8
4895,12.9179 ,77.6399,33,1
4896,12.9756 ,77.7304,34,3
4897,13.0547 ,77.6587,24,9
4898,12.9061 ,77.5495,18,4
4899,13.0021 ,77.5317,27,5
4900,12.9030 ,77.6484,27,4
4901,12.9050 ,77.4914,26,10
4902,12.9234 ,77.6264,31,6
4903,12.9577 ,77.6950,22,7
4904,13.0707 ,77.5857,33,1
4905,13.0980 ,77.7278,16,2
4906,12.8892 ,77.5518,15,8
4907,12.8898 ,77.5836,32,2
4908,13.0504 ,77.5030,22,8
4909,12.9053 ,77.7041,31,1
4910,12.8429 ,77.6096,33,4
4911,13.0715 ,77.6037,27,5
4912,13.0111 ,77.5142,23,3
4913,12.9216 ,77.7287,22,1
4914,13.0286 ,77.5553,28,6
4915,12.9843 ,77.5057,19,1
4916,12.9206 ,77.6017,22,9
4917,13.0816 ,77.7065,26,6
4918,13.0855 ,77.5549,26,5
4919,13.0162 ,77.5973,30,6
4920,12.9565 ,77.5564,21,10
4921,12.9696 ,77.5315,29,3
4922,12.9379 ,77.5732,21,4
4923,12.9635 ,77.7401,28,9
4924,12.9938 ,77.5994,34,8
4925,12.9943 ,77.6121,24,9
4926,13.0422 ,77.5150,25,1
4927,12.8925 ,77.5361,29,2
4928,12.9096 ,77.7480,21,6
4929,13.0896 ,77.6558,18,9
4930,12.8928 ,77.5166,29,9
4931,13.0829 ,77.6887,29,8
4932,12.8533 ,77.7374,25,6
4933,12.8642 ,77.5143,32,4
4934,13.0128 ,77.5030,31,4
4935,12.8432 ,77.6576,21,3
4936,12.8854 ,77.6816,21,6
4937,13.0673 ,77.5910,26,4
4938,13.0591 ,77.6184,18,1
4939,13.0510 ,77.6386,17,10
4940,12.8716 ,77.5629,21,8
4941,12.9589 ,77.7253,33,5
4942,12.9109 ,77.6758,34,6
4943,12.8432 ,77.7084,15,7
4944,12.9191 ,77.7389,19,8
4945,12.9676 ,77.7191,32,7
4946,13.0055 ,77.6581,23,2
4947,12.9763 ,77.5748,26,9
4948,12.9989 ,77.5723,24,10
4949,12.9822 ,77.5937,23,10
4950,12.9043 ,77.4986,15,2
4951,13.0678 ,77.6112,15,4
4952,13.0118 ,77.6938,19,5
4953,12.8457 ,77.5614,15,6
4954,13.0911 ,77.5654,34,3
4955,12.9088 ,77.5945,23,10
4956,13.0628 ,77.7171,21,8
4957,13.0098 ,77.6439,20,10
4958,12.9682 ,77.7348,23,7
4959,13.0427 ,77.6003,34,6
4960,12.9272 ,77.5619,22,1
4961,12.9966 ,77.5319,24,1
4962,13.0074 ,77.5262,22,2
4963,12.9133 ,77.5051,34,9
4964,13.0210 ,77.6756,23,8
4965,13.0612 ,77.7301,33,9
4966,12.9177 ,77.6125,32,3
4967,13.0219 ,77.5179,23,5
4968,12.8582 ,77.5211,28,6
4969,13.0105 ,77.7041,31,7
4970,12.9411 ,77.5937,21,3
4971,13.0456 ,77.5828,17,1
4972,12.8751 ,77.5285,34,10
4973,12.9598 ,77.7239,18,8
4974,12.9383 ,77.6431,18,6
4975,12.9269 ,77.5097,23,2
4976,13.0457 ,77.6291,24,10
4977,12.9419 ,77.7457,30,6
4978,13.0057 ,77.5484,32,5
4979,12.8524 ,77.6835,25,2
4980,12.9744 ,77.6381,33,8
4981,12.8871 ,77.7264,15,6
4982,12.9877 ,77.5758,20,9
4983,13.0983 ,77.7241,30,8
4984,12.9580 ,77.6066,32,10
4985,13.0058 ,77.6139,26,3
4986,12.8643 ,77.6150,21,6
4987,13.0427 ,77.5127,21,10
4988,13.0812 ,77.5414,34,6
4989,13.0144 ,77.7115,20,2
4990,12.8642 ,77.5640,23,3
4991,12.9408 ,77.6743,35,7
4992,12.8656 ,77.6389,23,9
4993,12.9152 ,77.6432,35,4
4994,12.8698 ,77.4932,31,1
4995,13.0516 ,77.5077,19,6
4996,12.9126 ,77.6734,17,10
4997,13.0716 ,77.4829,19,2
4998,13.0215 ,77.6355,27,9
4999,12.9180 ,77.5555,21,6
5000,12.9499 ,77.5947,32,7
5001,12.9647 ,77.6758,19,9
5002,12.8962 ,77.6857,34,5
5003,12.9303 ,77.5550,31,10
5004,13.0535 ,77.6751,16,6
5005,13.0924 ,77.5293,22,2
5006,13.0084 ,77.7022,28,10
5007,12.9266 ,77.6712,32,8
5008,12.8946 ,77.5631,20,6
5009,12.9295 ,77.5706,28,8
5010,12.9837 ,77.5843,17,1
5011,12.9337 ,77.6053,18,10
5012,12.9960 ,77.7162,15,10
5013,12.9576 ,77.6739,15,10
5014,12.9011 ,77.5932,18,1
5015,13.1003 ,77.7068,17,1
5016,12.8908 ,77.7184,32,7
5017,12.9707 ,77.5250,16,6
5018,12.9172 ,77.7062,20,4
5019,13.0744 ,77.7407,22,10
5020,13.0182 ,77.7137,31,3
5021,12.9875 ,77.6912,34,10
5022,12.8620 ,77.6417,24,6
5023,13.0724 ,77.5894,21,8
5024,12.8769 ,77.7095,28,7
5025,13.0527 ,77.7352,35,4
5026,12.9298 ,77.7144,16,10
5027,13.0982 ,77.7124,15,1
5028,13.0296 ,77.5581,23,4
5029,12.9597 ,77.6190,35,3
5030,13.0313 ,77.6271,26,8
5031,13.0292 ,77.6029,20,9
5032,12.9098 ,77.5182,33,5
5033,12.9400 ,77.5418,21,10
5034,12.8592 ,77.4829,19,1
5035,12.9709 ,77.5320,17,1
5036,12.9264 ,77.7097,34,7
5037,13.0355 ,77.7195,24,2
5038,13.0139 ,77.6777,16,1
5039,12.9276 ,77.5937,18,1
5040,13.0001 ,77.6954,26,1
5041,13.0073 ,77.6867,20,2
5042,12.8826 ,77.5471,26,4
5043,12.8633 ,77.4971,26,4
5044,12.9825 ,77.6588,27,4
5045,12.9397 ,77.5248,31,5
5046,12.8505 ,77.7421,24,6
5047,12.8885 ,77.6986,30,8
5048,12.9129 ,77.6485,31,2
5049,13.0711 ,77.6806,32,3
5050,12.9878 ,77.5469,27,7
5051,13.0197 ,77.5825,33,10
5052,12.8719 ,77.6015,17,2
5053,13.0921 ,77.6619,34,8
5054,12.9405 ,77.5779,28,4
5055,13.0775 ,77.5166,20,2
5056,12.9763 ,77.5175,34,10
5057,12.8891 ,77.6416,23,7
5058,12.9474 ,77.5408,32,3
5059,12.8956 ,77.7352,20,9
5060,12.9293 ,77.6419,17,8
5061,12.9265 ,77.7347,20,9
5062,13.0370 ,77.5585,35,8
5063,13.0263 ,77.6994,16,10
5064,13.0418 ,77.5595,22,1
5065,12.9533 ,77.4844,18,5
5066,12.9268 ,77.7020,16,4
5067,13.0411 ,77.6729,22,8
5068,12.8642 ,77.6729,16,9
5069,12.9266 ,77.5883,34,6
5070,12.9438 ,77.5152,21,7
5071,12.9143 ,77.7000,27,10
5072,13.0446 ,77.7117,31,7
5073,13.0813 ,77.5000,16,10
5074,12.9124 ,77.5979,33,5
5075,12.8633 ,77.5471,23,8
5076,12.8980 ,77.6573,17,4
5077,12.9681 ,77.6814,30,10
5078,12.8718 ,77.5707,20,7
5079,12.9098 ,77.7331,35,6
5080,12.9420 ,77.6717,20,5
5081,13.0725 ,77.6723,19,6
5082,13.0697 ,77.6537,17,3
5083,13.0793 ,77.6794,15,1
5084,12.8414 ,77.5498,31,9
5085,13.0244 ,77.7188,29,4
5086,12.9100 ,77.7188,32,8
5087,13.0246 ,77.6593,20,7
5088,13.0244 ,77.5632,33,2
5089,12.9805 ,77.5900,15,1
5090,13.0020 ,77.7366,24,4
5091,12.8761 ,77.7209,26,10
5092,12.8901 ,77.7032,31,4
5093,12.9875 ,77.6830,22,4
5094,12.9339 ,77.5409,20,4
5095,12.9369 ,77.6861,22,1
5096,12.8459 ,77.6000,19,4
5097,13.0763 ,77.7183,19,2
